id,name,type,city,rating,popularity,tags,description
34,兰州大学城关校区,校园,兰州,3.64,38,校园漫步;学术人文,兰州大学城关校区有一种西北独有的沉稳与坚韧。正门入内，积石堂的红色大门和琉璃瓦屋顶在阳光下格外庄重，这座建筑取'积石为山'之意，象征着知识要靠一点一滴积累。毓秀湖是校园中最温柔的一处——湖面不大，但倒映着图书馆的红墙绿树，湖畔的榆叶梅在春日绽放如云霞。校史馆里记录着兰大从萃英门到盘旋路的百年足迹，那幅'自强不息、独树一帜'的校训令人动容。钟灵园的绿地上总有学生在读书，石凳上放着水壶和书本，画面朴素却动人。中山路的白杨树笔直高耸，秋叶金黄时构成了校园最壮观的风景线。盘旋路校区虽不大，但每一寸都透着兰大人'胡杨精神'的那股韧劲。建议从正门入，沿积石堂、毓秀湖、校史馆、钟灵园游览，全程约一个半小时。在兰大，你会重新理解什么叫'坚守'。
35,云南大学东陆校区,校园,昆明,4.63,97,校园漫步;学术人文;历史建筑;湖山园林,云大东陆校区是昆明最精致的民国建筑群落，也是闹市中不可多得的静谧之地。会泽院是云大的精神坐标，这座法式建筑由留法建筑师张邦翰设计，历经日军轰炸仍屹立不倒。至公堂是明清时期云贵乡试的考场，林则徐曾两次在此主考，抗战时期这里更是全国学术中心——冯友兰、金岳霖等大师都曾在此演讲。九五台阶由九十五级青石铺就，寓意'九五飞龙在天'，是毕业照的经典位置。银杏大道是云大最动人的季节景观，每年十月末开始，整条路被金色覆盖，美得让人走不动路。钟楼是校园的制高点，登楼俯瞰，昆明老城尽收眼底。腾蛟、起凤两座牌坊分布在南北两侧。建议从正门入，沿九五台阶、会泽院、至公堂、银杏大道游览，全程约两小时。深秋的银杏季是云大最美的时节。
36,贵州大学西校区,校园,贵阳,3.33,66,校园漫步;学术人文,贵大西校区被群山环抱，是一座'校在景中、景在校中'的花园学府。正门大气开阔，进入后便是育贤广场，喷泉与雕塑相映成趣。图书馆是贵州最美图书馆之一，欧式风格的弧形拱门与玻璃幕墙组合使其成为校园第一地标。门前阅湖约两百亩，波光粼粼、常有水鸟游弋，湖畔草坪是野餐放松的绝佳去处。最具特色的是鼓楼——这座侗族风格建筑完全采用传统工艺建造，不用一钉一铆，是校园里最上镜的民族文化符号。樱花大道在三月成为粉色的隧道，致诚北路两侧的樱花交织成穹顶，是贵阳春季最热门的校园打卡点。体育馆的玻璃幕墙映着蓝天和樱花树的倒影。建议从正门入，沿育贤广场、阅湖、图书馆、鼓楼、樱花大道游览，全程约两小时，通过'iGZU'预约入校。
37,广西大学,校园,南宁,4.25,36,校园漫步;学术人文,广西大学的校园像一座浓缩的南方植物园，百年树木与人文建筑和谐共生。南大门以八朵桂花造型象征'八桂大地'，铜鼓吊灯透着浓郁的民族风情。大礼堂是法式古典风格建筑，柯林斯柱廊和高大的三角山花顶气势恢宏。碧云湖畔是校园最悠然的角落，湖面开阔、亲水平台延伸入水，音乐学院坐落湖畔，常有琴声与歌声飘荡水面。劝学岛上亭台错落、小径通幽，石刻上镌刻着先贤劝学的名言。汇学堂获中国建设工程鲁班奖，融入了广西自然地貌的设计灵感。时光广场的校训石和钟塔记录了西大九十余载的历程。校园内一元校车即停即走，十分方便。盛夏时节大礼堂旁的荷花池开满粉白花瓣，与历史建筑相映成画。建议从南门进，沿大礼堂、碧云湖、劝学岛游览，全程约两小时。在满目青翠中穿行，你会爱上这座'公园式大学'。
38,海南大学海甸校区,校园,海口,4.98,70,校园漫步;学术人文;海滨校园;湖山园林,海大坐落在海风习习的海甸岛上，是一座一出门就能看海的热带学府。东坡湖是校园的灵魂——这片与大海相连的湖泊有着独特的涨退潮现象，湖滨的红树林是海口市区最珍贵的湿地生态群落，傍晚时分'千鸟归巢'的壮观景象令人难忘。起点广场的雕塑如臂膀托举初升太阳，是海大精神的象征。图书馆坐落在东坡湖西岸，隔湖与东大门遥相辉映。钟楼矗立在绿树丛中，文化柱和校训石点缀其间。东坡像和东坡亭静静坐落在湖畔，纪念着这位流放海南的文学巨匠。丘海湖以丘濬和海瑞命名，湖周椰树棕榈环绕。校博物馆藏有黎锦龙被、树皮布等海南文化珍品。建议从东门入，沿东坡湖木栈道、起点广场、丘海湖游览，全程约两小时。清晨或傍晚最宜，湖风拂面、白鹭翩飞，热带校园的悠闲会让你忘记时间。
39,郑州大学主校区,校园,郑州,3.65,39,校园漫步;学术人文,郑大主校区宛如一座'国立郑州西郊公园'，六千亩的辽阔校园让每个到访者惊叹。眉湖如一弯月眉半包围着核心教学区，沿湖分布着河源、问鼎、博弈、禅趣等八大文化景观——问鼎处的商代方鼎复制品让人一窥中原文明的厚重，禅趣的'渡'字舟亭则带来少林禅宗的静谧禅意。钟楼高约56米，是校园的最高标志性建筑，上书校训'求是担当'。厚山位于校园北端，瀑布从接星潭流入映月潭，经草溪汇入眉湖，山水相依间是散步静心的好去处。樱花林的品种包括中国红樱、牡丹樱等，四月落樱缤纷。梧桐大道春夏绿荫如盖、秋日金黄灿烂，是郑大最浪漫的走廊。建议从南门入，沿眉湖、钟楼、厚山、樱花林游览，全程约两个半小时。在郑大，中原大地的辽阔与青春的活力交相辉映。
40,河南大学明伦校区,校园,开封,4.64,98,校园漫步;学术人文;历史建筑,河南大学明伦校区是开封古城中最值得慢行的文化秘境。从南大门进入，这座四柱三开间的牌楼式建筑本身就是一件文物——门楣上的'明德新民，止于至善'是河大不变的校训。中轴线上的大礼堂是中西合璧的宫殿式建筑杰作，1934年建成、英国进口钢屋架、可容纳三千余人，是河大无可争议的精神图腾。博文楼是校园最早的中西合璧建筑，李大钊1925年曾在此演讲。博雅楼被梁思成、林徽因盛赞，八十根塔什干式壁柱典雅庄重。东十斋和西二斋如琴键般排在中轴线两侧，斋房入口的垂花门罩雕刻着梅兰竹菊。校园北靠开封铁塔，东依明清古城墙，湖水塔影间仿佛穿越千年。建议从南门进，沿中轴线至大礼堂，再参观博文楼、博雅楼、东十斋，全程约两小时。河大的美，需要你慢慢走、细细品。
41,南昌大学前湖校区,校园,南昌,3.33,67,校园漫步;学术人文,昌大前湖校区以'亚洲第一门'的恢弘气势迎接每一位访客——全长323米的半圆形校门与龙腾湖相呼应，设计灵感源自原国立中正大学校门。正气广场是下沉式圆形万人广场，平面呈狂草'气'字造型，矗立的中华正气龙雕塑底座刻有文天祥《正气歌》。润溪湖是校园面积最大的湖泊，碧波之上黑天鹅、雁鹅悠然游弋，湖畔青石板路和木椅是读书散步的好去处。来龙山与仪凤山遥相呼应，寓意如龙如凤、才华卓越。孔雀园里的白孔雀和蓝孔雀偶尔开屏，令人惊喜。图书馆21层高，是前湖校区的最高建筑。教学主楼可同时容纳一万五千余人上课。校园道路以江西籍院士命名，有训路、寅恪路等每条路都藏着一段学术传奇。建议从正门入，沿正气广场、润溪湖、来龙山游览，全程约两小时。
42,福州大学旗山校区,校园,福州,4.25,37,校园漫步;学术人文,福大旗山校区是一座山在校中、校在水中的山水园林学府。正前方的图书馆是校园核心地标，曾获中国建设工程鲁班奖，方形布局借鉴了福建土楼'以庭院为核'的理念，玻璃幕墙让湖光与自然光洒满每个角落。福友阁是一座中式水榭，依山傍湖，举目青山绿水、低头荷花盛放，被学生称为'误入理工学校的小仙女'。方境桥连接校园南北，是标志性的通行枢纽。晋江楼由王建国院士团队设计，取意'海上灯塔'与'学海明灯'，顶层美术馆可俯瞰整个校区。不三不四湖是生活区之间的一汪碧水，学子风趣的命名背后是福大人的幽默感。院士林里56棵白玉兰由22名院士种下。校园内还保留了1亿年前白垩纪古火山地质遗址，堪称'火山地质公园'。建议骑车游览，从正门进，绕七大湖一周，全程约两个半小时。
43,山西大学坞城校区,校园,太原,5.0,96,校园漫步;学术人文,山西大学坞城校区的渊智园是校园最具人文气息的角落——西园的文化长廊展示着从山西大学堂到现代山大的演变史，'山西大学堂'牌楼前矗立着创始人岑春煊和李提摩太的铜像，东园的叠水景石、假山瀑布和健身步道则是师生休闲的好去处。令德湖波光粼粼，乳鸭新鹅在湖中嬉戏，名字源于清代令德书院。初民广场是为纪念建国后第一任校长邓初民而建。文科楼和理科楼（田家炳楼）分列中轴线两侧，可容纳上万名学生上课。校史博物馆呈'山'字形布局，外立面仿青砖真石漆，古朴典雅。图书馆前的大道两侧浮雕展现了山大的历史变迁。最具标志性的是西门主楼前的毛主席像和山西大学堂牌楼。建议从西门进，沿毛主席像、渊智园、令德湖、初民广场游览，全程约两小时。山大一百二十年的文脉，在校园的每个角落静静流淌。
44,内蒙古大学北校区,校园,呼和浩特,3.66,40,校园漫步;学术人文,内大北校区既有内蒙古的辽阔气质，又有一份北疆学府独有的宁静。桃李湖是校园的灵魂所在——湖水清澈、绿树环绕，湖畔的小桥和凉亭让这里成为学生最爱停留的地方，它之于内大就像未名湖之于北大。主楼是建校初期的建筑，红墙绿树蓝天色彩分明，极具年代感。综合楼建于2001年，是校区的标志性现代建筑。民族博物馆收藏了三千余件民俗实物，镇馆之宝'元代八思巴字蒙古语金质圣牌'是国内外首次发现的珍贵文物。校园里四季分明，春桃夏荷、秋叶冬雪各有千秋。文体馆旁的那达慕场地让人感受到草原文化的活力。建议从东门登记入校，沿桃李湖、主楼、民族博物馆游览，全程约一个半小时。校园紧邻满都海公园，可将两者合一游览。内大有一种让人静下来的力量，像草原上的风，辽阔而自由。
45,新疆大学红湖校区,校园,乌鲁木齐,4.65,99,校园漫步;学术人文,新大红湖校区是一座将红色基因与边疆风情融为一体的百年学府。红湖是校园的灵魂——1964年由全校师生亲手修建，是新大历史上最大的勤工俭学工程，湖畔垂柳依依、亭台曲廊，湖面碧波轻漾，三面环绕茂密树林，四季景致各异。解放楼是苏式建筑风格的代表，由王震将军带领解放军义务修建，现为校史馆，馆内六大展厅展示了新大从1924年至今的流金岁月。湖滨阁纯白阶梯式建筑倒映在红湖中，造型别致、如梦如幻。俞秀松路、基路大道、重远路等道路命名深含寓意，路旁中外伟人名言营造出浓厚的人文氛围。体育馆的穹隆顶造型别具一格，与新大的百年老建筑形成有趣的视觉对照。建议从正门入，沿红湖、解放楼、湖滨阁游览，全程约一个半小时。在红湖畔静坐片刻，你会被一种跨越时空的精神力量深深打动。
